academy_id|region|academy_name|address|owner_name|phone_no|course_type|courses|tuition
123|광명|EMATH CLUB(이매쓰클럽)학원|경기도 광명시 철산로 25 , 4층 (철산동,한영빌딩)|청솔교육|02-2681-2929|보습|단과(고등과학),단과(고등국어),단과(고등수학),단과(고등영어),단과(고등이과수학),단과(중등국어),단과(중등수학),단과(중등영어),단과(초등수학),종합(고등국영수사과),종합(중등국영수사과),종합(초등영수전과목)|243000
124|부천|EMI(이엠아이)보습학원|경기도 부천시 중동로 433 , 3층 일부 (삼정동)|황소연||보습|수학,영어|150000
125|파주|EMK고려보습학원|경기도 파주시 새꽃로 62 , I.BEST PLAZA 505호 (금촌동, 아프로만과학미술학원)|김민성||보습|고등국어,고등수학,고등영어,중등국어,중등사회,중등수학,중등영어,초등국어,초등수학,초등영어|264000
126|화성오산|EMS영수학원|경기도 화성시 동탄중심상가2길 26-31 , 가희프라자 202호 (반송동)|윤기승|031-8015-5302|보습|수학(고등),수학(중등),수학(초등),영어(중,고등),영어(초등)|228000
127|파주|EMS학원|경기도 파주시 면산말길 12 , EMS학원 (아동동)|조동명|031-941-4942|보습|수학(초등)|130000
128|화성오산|EM마이클영수학원|경기도 화성시 효행로 1075-7 , 204,205호 (진안동, 뱅뱅프라자)|오동욱|031-267-0589|보습|수학중등,수학초등|190000
129|파주|EM스터디학원|경기도 파주시 한빛로 9 , 상가동 303,304,305,306,307호 (야당동,아침마을자유로아이파크)|허기혜|031-939-0404|보습|국,사,과(중등),국,사,과(중등, 고등),국,사,과(초등),국,사,과,역,도,기,정보,체육,음악,미술(중등),국,수,사,과(초1,2),국,수,사,과(초3,4),국,수,사,과(초5,6),수학(고등),수학(중등),수학(초1,2),수학(초3,4),수학(초5,6),수학(초등A),수학(초등B),수학(초등C),수학(특,중등),수학(특,초등),수학고등,수학중등,영어(고등),영어(중등),영어(초1,2),영어(초3,4),영어(초5,6),영어(초등A),영어(초등B),영어(초등C),영어(특,중등),영어(특,초등),영어고등,영어중등|163000
130|성남|EM에듀학원|경기도 성남시 중원구 시민로 116 , 3층 (중앙동)|성혜진||보습|수학고등,수학중등,수학초등,영어고등,영어중등,영어초등|220000
131|화성오산|EM영수학원|경기도 오산시 성호대로 127 , 501호 (오산동, 웰리스타워)|안선영|031-374-8832|보습|초등영어수학|300000
132|군포의왕|EM영수학원|경기도 의왕시 고천길 33-17 , 3층 (고천동)|김명은|031-453-2052|보습|국영수하과(중-종합),수학(고),수학(중),영,수(초),영어(고),영어(중)|275000
133|안성|EM영어전문학원|경기도 안성시 안성맞춤대로 1090 , 2층 (연지동)|이지아|031-676-4444|보습|계절 특별학기A,계절 특별학기B,계절 특별학기C,고등 영어,중등 영어,초등 영어|167000
134|군포의왕|EM학원|경기도 군포시 삼성로20번길 3-13 , 101호 (부곡동)|이봉희|070-7755-9637|보습|영어초등|176000
135|광명|EM한솔플러스수학학원|경기도 광명시 범안로 1023 , 4층 일부 (하안동,3단지 유치원부지)|신송희|02-899-9981|보습|수리논술,암산,암산 수학,초등 단과1,초등 단과2|134000
136|평택|Englishmoumou비전제1학원|경기도 평택시 동부공원로14번길 17 (비전동)|이미영|031-692-9905|보습|Double학습,고등-고급,고등-정규,다독(에세이),심화반,중등-고급,중등-정규,초등-고급,초등-기초,초등-정규|253000
137|김포|Englishwiz학원|경기도 김포시 김포한강2로 232 , 402호 (장기동, 한강노블레스)|KIMHYOJIN(김효진)KIMMYUNGSOOK|031-985-0044|보습|영어(고등),영어(중등),영어(초등)|210000
138|김포|ENS보습학원|경기도 김포시 봉화로167번길 35-22 , 213호 (감정동,신화아파트)|조재남|031-996-7909|보습|고등수학,고등영어,중등수학,중등영어,초등수학,초등영어|183000
139|파주|ESA영어올림피아드수학보습학원|경기도 파주시 송화로 11  169동 301호(아동동)|박상숙|031-945-0512|보습|수학,영어반,영어파닉스|137000
140|파주|ESA영어학원|경기도 파주시 조리읍 대원로 22 , 나동 201호 (조리읍)|최영||보습|수학(중등),수학(초등고),수학(초등저),영어(중등),영어(초등고),영어(초등저)|187000
141|부천|ESL(이에스엘)잉글리쉬보습학원|경기도 부천시 조마루로285번길 34 , 501호 일부 (중동,이스트타워 원)|김웅기|032-329-0599|보습|고등영어,중등영어,초등영어|227000
142|성남|ETS학원|경기도 성남시 중원구 은이로7번길 5 , 2층 (은행동)|서주원||보습|영어(고등),영어(중등),영어(초등)|200000
143|부천|EXP(이엑스피)수학보습학원|경기도 부천시 상동로 69 , 4층 407호(상동, 새롬프라자) (상동)|이인영장선미||보습|고등수학1,고등수학2,중등수학1,중등수학2,중등수학3,중등수학4,중등수학5,초등수학1,초등수학2,초등수학3|254000
144|부천|EZ(이지)독서논술보습학원|경기도 부천시 범안로 117 , 301호 (범박동, 현대리치모아)|공정미||보습|고등논술국어,중등논술국어,초등논술|102000
145|파주|e상아탑학원|경기도 파주시 후곡로 21 , 201호 (금촌동,파워프라자)|최은아|031-948-9277|보습|수학(고등),수학(중등),수학(초등),영어(고등),영어(중등),영어(초등),전과목(중등),전과목(초등)|235000
146|군포의왕|e샘학원|경기도 군포시 군포로 487 동영프라자402호 |이영석|031-395-2322|보습|고등단과1(국,영,수),고등단과2(국,영,수),중등단과(수학),중등단과(영,국),초등단과(국,영,수)|216000
147|성남|E젠스터디학원|경기도 성남시 분당구 판교로 475 , 202호 (야탑동, 굿모닝프라자)|조성빈|031-707-0015|보습|고등과학,고등국어,고등수학A,고등수학B,고등영어A,고등영어B,중등과학,중등수학A,중등수학B,중등영어A,중등영어B|294000
148|파주|E프라임영어학원|경기도 파주시 새꽃로 25   로얄프라자 602호 (금촌동)|김명옥|031-943-2988|보습|영어(고등),영어(중등),영어(초등)|197000
149|성남|E플러스매쓰피아드학원|경기도 성남시 분당구 구미로 60 , 504호,506호 (구미동,관보쇼핑)|김희경||보습|고등문과수학,고등수학,고등영어,고등이과수학,중등수학,중등영어,초등수학,초등영어|309000
150|파주|e해법드림학원|경기도 파주시 새꽃로 62 , 115호 (금촌동)|오재민||보습|중 수학,중 영어,중 종합,중등수학,중등영어,초 종합,초(국사과),초(한자),초등수학,초등영어,초등전과목|162000
151|구리남양주|e해법셀파수학학원|경기도 남양주시 진접읍 해밀예당1로 298 , 4층 일부 (진접읍)|정문용|031-575-0133|보습|수학중,수학초|155000
152|군포의왕|e해법수학멘토학원|경기도 군포시 군포로471번길 12 , 2층 (당동)|고은숙|031-393-0309|보습|수학(초등1~2),수학(초등3~4),수학(초등5~6),수학중등,영어(중등),영어(초등)|140000
153|김포|e해법수학양도학원|경기도 김포시 풍무로69번길 16 세명빌딩 3층 2,5호|위구|031-996-0117|보습|고등수학,수학(중등1),수학(중등2),수학(중등3),수학(초등1-3),수학(초등4~6),영어고급(중등),영어고급(초등),영어영작(중등),영어영작(초등),영어중급(중등),영어중급(초등),영어초급(중등),영어초급(초등),영어화상(중등),영어화상(초등)|221000
154|군포의왕|e해법수학학원|경기도 의왕시 포일로 43 , 406-1호  (내손동)|조예진|031-341-2320|보습|수학(고등),수학(기초계산력),수학(중1),수학(중2~3),수학(초1~초6)|193000
155|파주|e해법정석학원|경기도 파주시 정담길 41 외 3필지 나동 2층일부(아동동,영창빌딩) |김연정|031-957-7749|보습|영어(초등),전과목(중등),전과목(초등)|180000
156|평택|f(x)수학학원|경기도 평택시 평택4로 52  외3필지 3층(비전동) |남윤숙|031-618-7322|보습|수학단과-고등,수학단과-중등,수학단과-초등|217000
157|구리남양주|F1영수단과학원|경기도 남양주시 불암로 25-39 , 2층 일부 (별내동)|강동균||보습|고등수학,고등영어,중등수학,중등영어,초등수학,초등영어|217000
158|파주|feel통수학학원|경기도 파주시 미래로 622 , 대흥프라자 403호 (와동동)|최원근|031-944-2468|보습|국어(중등),국어(초등),국어B(중등),수학(중등),수학(초등),수학A(고등),수학B(고등),수학C(고등),수학D(고등)|197000
159|부천|Fire English(파이어 잉글리쉬)보습학원|경기도 부천시 상동로 112 , 801호 일부 (상동,썬프라자)|이화재||보습|고등영어,중등영어1,중등영어2,초등영어1,초등영어2|213000
160|의정부|FM수학전문학원|경기도 의정부시 오목로225번길 162 , 민락씨티프라자 702호 (민락동)|정은아|031-851-8626|보습|고등수학기본,고등수학심화,중등수학기본,중등수학심화,초등수학기본,초등수학심화,초중고 특강|244000
161|용인|FM수학학원|경기도 용인시 수지구 문정로 40 , 2층 (풍덕천동)|전태원|031-266-4511|보습|수학(고등),수학(고등단과A),수학(고등단과B),수학(중등),수학(중등단과),수학(초등단과)|286000
162|화성오산|FNC이레학원|경기도 오산시 가수로 70 , 1,2층 (가수동)|양민구\
양수진|070-7760-0920|보습|수학(고등),영어(고등),종합(중등),종합(초등)|328000
163|화성오산|FNC학원|경기도 오산시 내삼미로79번길 52 , 402호 (수청동)|양수현|031-372-5752|보습|과학초3~6,국어초1~2,수학고등1,수학고등2,수학고등3,수학중1~3,수학초1~2,수학초3~4,수학초5~6,영어고1,영어고2,영어고3,영어중1~3,영어초1~3|210000
164|파주|FTK열린학원|경기도 파주시 쇠재로 128 , 103호~105호 (금릉동)|(주)이엠교육|031-946-1941|보습|국어,수학,영어|200000
165|부천|G(지)탑보습학원|경기도 부천시 고리울로8번길 16 , 4층 (고강동)|유지웅||보습|고등1학년단과,고등2학년단과,고등3학년단과,고등종합1학년,고등종합2학년,고등종합3학년,중등단과,중등종합1학년,중등종합2학년,중등종합3학년|275000
166|부천|G.O(지오)보습학원|경기도 부천시 부흥로 262 , 5층 일부 (중동)|조중민|032-651-0700|보습|고등수학,고등영어,중등수학,중등영어,초등종합|220000
167|용인|G.O.M수학학원|경기도 용인시 수지구 신봉2로 2 , 센트럴500상가 306,307호 (신봉동)|김효숙||보습|수학(고등1학년),수학(고등2학년),수학(고등3학년),수학(중등),영어(고등)|428000
168|파주|G1230 더퍼스트학원|경기도 파주시 쇠재로 124 , 2층, 4층 (금릉동)|이하정|031-948-3251|보습|국어,수학,수학자사반,영어|258000
169|파주|G1230금촌2관학원|경기도 파주시 쇠재로 120 , 3층 (금릉동, 교원빌딩)|이하정|031-948-3251|보습|중등수학기초,중등수학심화,중등영어,중등영어특목,초등수학기본,초등수학기본2,초등수학심화,초등영어1,초등영어2|207000
170|파주|G1230금촌학원|경기도 파주시 쇠재로 122 , 하나빌딩 2층 (금릉동)|주식회사리젠|031-948-3251|보습|중등고급수학,중등수학,중등중급수학,초등기초수학,초등수학|183000
171|구리남양주|G1230별내캠퍼스학원|경기도 남양주시 별내3로 334 , 501호 (별내동,다우프라자)|오명숙|031-572-2319|보습|수학(고A),수학(고B),수학(중A),수학(중B),수학(초A),수학(초B),수학(초C),수학(초D)|332000
172|구리남양주|G1230학원|경기도 구리시 체육관로 82   타워클래스 3456층전체 (수택동)|주식회사지일이삼공학원|031-555-1230|보습|과학(중등),국어(고등A),국어(고등B),국어(중등),사회(중등),수학(고등A),수학(고등B),수학(중등A),수학(중등B),수학(초등),영수종합(중등심화반),영수종합반(중등일반반)|252000
173|부천|G1230학원|경기도 부천시 송내대로265번길 85 , 6층 (상동, 뱅뱅프라자)|주식회사지에듀|032-214-8100|보습, 입시|중둥영어특강3,중등과학단과A,중등과학특강,중등국어단과A,중등국어단과B,중등국어단과C,중등국어단과D,중등국어단과E,중등국어특강,중등사회단과A,중등사회단과B,중등사회특강,중등수학단과A,중등수학단과B,중등수학단과C,중등수학특강1,중등수학특강2,중등수학특강3,중등수학특강4,중등수학특강5,중등수학특강6,중등수학특강7,중등수학특강8,중등수학특강9,중등영수종합A,중등영수종합B,중등영수종합C,중등영수종합D,중등영수종합E,중등영수종합F,중등영수종합G,중등영어단과A,중등영어단과B,중등영어특강1,중등영어특강2,중등영어특강4,중등영어특강5,중등영어특강6,중등영어특강7,중등영어특강8,중등영어특강9,초둥영어특강2,초등수학단과A,초등수학단과B,초등수학특강1,초등수학특강2,초등수학특강3,초등수학특강4,초등수학특강5,초등수학특강6,초등수학특강7,초등|205000
174|군포의왕|G2(지투)수학학원|경기도 군포시 광정로 70 유공빌딩 402호|구한라|031-399-3599|보습|수학(고등1),수학(중등1),수학(초등1)|250000
175|부천|Gets(겟츠)정한보습학원|경기도 부천시  장말로 312 연빌딩 2층 (심곡동)|정은선|032-667-8508|보습|고등수학,고등영어,중등논술(국어),중등수학(기초),중등수학(심화),중등영어(기초),중등영어(심화),초등(국,사,과),초등논술(국어),초등수학(기초),초등수학(심화),초등영어(기초),초등영어(심화)|160000
