academy_id|academy_name|address|phone_no|course_type|courses|tuition
136|계명의숙학원|인천광역시 강화군 강화읍 북문길 34 , 3층 (강화읍)|032-933-9566|보습|고등수학1,2,고등수학3,중등수학1,중등수학B,중등수학C,초등수학1~5,초등수학6|250000
137|계산러닝센타학원|인천광역시 계양구 주부토로 522 , 301호, 302호 (계산동,근주상가)|032-554-9509|보습|summit중등수학,단과-공부와락 수학2,영어2,국어2,단과-공부와락수학,영어,국어,사회,과학,단과-눈높이국어,수학,단과-사회플러스온,중등사회역사,단과-아이그래머,아이리스닝,해피톡,단과-영역국어,사고력수학,수학v,스쿨수학,과학플러스온,스쿨수학2,아이레벨잉글리시,창의독서,창의독서프리미엄,한국사,한자,해피톡2|46000
138|계산명문아이네트학원|인천광역시 계양구 어사대로 12 , 3층 (계산동)|032-556-4595|보습|중등연합,초등단과,초등연합|209000
139|계산삼성학원|인천광역시 계양구 어사대로 19-1 , 2층 (계산동)|032-548-4616|보습|중등,초등12,초등36|250000
140|계산아인스학원|인천광역시 계양구 경명대로 1051 , 계림빌딩(6층일부) (계산동)|032-542-2247|보습|고등단과,중등단과,중등연합,초등단과,초등연합|244000
141|계산에브라임학원|인천광역시 계양구 계산로 41 , 1층일부,2층전체 (계산동)|032-546-9202|보습|고등수학,고등영수,고등영어,중등수학,중등영수,중등영어,초등단과(수),초등단과(영),초등연합(국수사과),초등연합(국영수사과),초등연합(수영국사과)|246000
142|계양GL학원|인천광역시 계양구 장제로 891 ,  임학근생 3층 (임학동)|032-554-7525|보습|고등단과,중등단과,중등연합,초등단과,초등연합|178000
143|계양가우스학원|인천광역시 계양구 주부토로 527 , 3층 (계산동)|032-541-4991|보습|고등단과1,고등단과2,고등단과3,고등단과4,중등단과1,중등단과2,중등단과3,중등단과4,중등연합1,중등연합2,중등연합3,초등단과1,초등단과2,초등단과3,초등연합1,초등연합2|256000
144|계양대성앤(N)학원|인천광역시 계양구 계산새로 93 , 401호,402호 (용종동,밀레니엄프라자)|032-554-1140|보습|고등단과(영어,수학),중등단과(영어,수학),초등단과|183000
145|계양대신학원|인천광역시 계양구 오조산로45번길 3 , 3층 일부 (계산동,유진빌딩)|032-556-7559|보습|고등단과(영수,고등단과1,중등단과영수,초등단과(영수),초등단과(영어,수학)|210000
146|계양리더스학원|인천광역시 계양구 주부토로 361 , 2층일부 (작전동,경부빌딩)|032-551-0055|보습|고등 수학,고등 영어,중등종합(국영수),초등수학|230000
147|계양송현학원|인천광역시 계양구 오조산로 7 , 덕수프라자 7층 (작전동)|032-551-4239|보습|고등I.II단과1,고등I.II단과2,고등I.II단과3,고등단과1(공통),고등단과2(공통),고등단과3(공통),중등단과1,중등단과2,중등단과3,초등단과1,초등단과2,초등단과3|190000
148|계양종로엠학원|인천광역시 계양구 오조산로 3 , 한미리빌딩 8층일부 (작전동,한미리빌딩)|032-555-2727|보습|고등단과,중등단과,중등종합,초등단과|254000
149|계양프라임에듀학원|인천광역시 계양구 효서로 299 2층일부(작전동)||보습|고등단과(수),고등단과(영),중등단과(수),중등단과(영),중등단과(영/수),초등단과(수),초등단과(영),초등단과(영/수)|269000
150|계양해법학원|인천광역시 계양구 오조산로 1 , 거승프라자(403호) (작전동)|032-543-2353|보습|고등단과A,고등단과B,중등단과,초등단과A,초등단과B|234000
151|고강학원|인천광역시 연수구 먼우금로 88 , 501호 (동춘동)|032-814-1118|보습|고등과학11,고등수학,중등과학,중등수학,초등(수학),초등과학|190000
152|고단수학원|인천광역시 부평구 원적로 405 , 4층(전체) (산곡동)|032-3287-570|보습|고등과학,고등수학,고등영어|300000
153|고대국어보습학원|인천광역시 연수구 컨벤시아대로42번길 27 , 701호 (송도동)||보습|고등단과1,고등단과2,중등단과1,중등단과2,초등단과|304000
154|고대수학원|인천광역시 연수구 해돋이로 161 , 4층 일부 (송도동)|032-833-6638|보습|고등1,고등2,고등3,중등1,중등2,초등|363000
155|고대수학학원|인천광역시 서구 청라루비로 93 , 601호,602호 (경서동,루비타워)|032-563-7785|보습|수학고등,수학중등,수학초등|303000
156|고대스키마학원|인천광역시 계양구 장제로 737-18 , 2층 전체 (작전동)|032-555-0610|보습|고등단과,중등단과,초등단과|229000
157|고려대입학원|인천광역시 계양구 장제로 672 , 301호(3층일부) (작전동, 신영프라자)|032-552-0513|보습|국어,수학,영어,초등영어|202000
158|고려보습학원|인천광역시 서구 염곡로 321 , 3층일부 (석남동,상일빌딩)|032-577-3141|보습|고등단과,중등단과,중등연합,중등영수,초등단과,초등연합(1,2학년),초등연합(3,4,5,6학년)|209000
159|고려수학학원|인천광역시 서구 크리스탈로74번길 31 , 606호 (경서동,월드프라자1)|032-565-2231|보습|고등수학,중등수학|300000
160|고려엠수학학원|인천광역시 남동구 서창남순환로215번길 27 , 306호 (서창동, 세영프라자)|032-236-7236|보습|고등부수학,중등부수학,초등부수학,초등부전과목|235000
161|고려영수전문학원|인천광역시 부평구 산청로 43 , 2층 1호(일부) (산곡동)|032-521-0099|보습|고등단과,중등단과,중등연합,초등단과,초등연합|220000
162|고려학원|인천광역시 남구 소성로 83 , 2층 (학익동)|032-872-9970|보습|단과(33㎥이하),단과(33㎥초과),연합|99000
163|고려학원|인천광역시 서구 승학로 538 , 4층일부 (검암동,극동프라자)|032-563-5215|보습|중등연합,초등연합|230000
164|고릴라학원|인천광역시 남동구 구월남로 198 , 301호 (구월동)||보습|고등수학,고등영어,중등수학,중등영어,초등수학,초등영어|227000
165|고마워영수학원|인천광역시 남구 인주대로366번길 2 , 2층 전부 (주안동)|032-225-4783|보습|고등수학,고등영어,중등수학,중등영어,초등수학,초등영어|165000
166|고삼(3)전문승부사논술앤어린이철학논술역사학원|인천광역시 중구 흰바위로 45 , 3층 301호 일부 (운서동)|032-747-0151|보습·논술|사회논술(입시),언어논술A(입시),언어논술B(입시),입시논술A,입시논술B,입시논술C,철학논술A(일반)|302000
167|고샘논술학원|인천광역시 남동구 논고개로 114 , 에이스타워 7층 (논현동)|032-437-7711|보습||
168|고선생수학해법영어전문학원|인천광역시 서구 봉오대로318번길 23-1 , 2층일부(13호~24호) (가정동)|032-563-1366|보습|고등수학,고등영어,중등수학,중등영어,초등(국,사,과),초등수학,초등영어|186000
169|고수학송도캠퍼스학원|인천광역시 연수구 컨벤시아대로42번길 27 , 703호 (송도동)||보습|고1,고등수학문과,고등수학이과,중등부,초등부|370000
170|고수학학원|인천광역시 계양구 장제로 708 , 한샘프라자 506호 (작전동)|032-283-9090|보습|고등단과(1학년),고등단과(문과),고등단과(이과),중등단과,초등단과|236000
171|고수학학원|인천광역시 연수구 먼우금로 92 , 2층 일부 (동춘동,대광빌딩)|032-817-6655|보습|고등과학,고등수학1,고등수학2,중등과학,중등수학,초등수학|267000
172|고탑보습학원|인천광역시 연수구 앵고개로264번길 42 , 4층 (동춘동)|032-821-0685|보습|고등단과A(수학),고등단과B(수학)|350000
173|골든타임학원|인천광역시 남구 독정이로 98 , 2층 전부 (숭의동)||보습|고등수학,고등영어,중등수학,중등영어,초등수학,초등영어|237000
174|공간논술학원|인천광역시 남동구 에코중앙로156번길 13-21 , 2층 (논현동)|032-433-1532|보습|고등 논술|70000
175|공감(共感)학원|인천광역시 서구 가정로 382 , 304호,305호 (가정동,새인천상가)||보습|고등기초(수학),고등기초(영어),고등심화(수학),고등심화(영어),고등현행수학,고등현행영어,중등심화수학,중등심화영어,중등현행수학,중등현행영어,초등단과-수학,영어|241000
176|공감영어&씨앤비매스학원|인천광역시 부평구 체육관로 40 , 404호 (삼산동, 신영프라자)|031-361-5505|보습|고등영어 A,중등영어 A,중등영어 B,초등영어|262000
177|공감영어전문학원|인천광역시 남구 매소홀로 470 , 4층 일부 (학익동)|032-874-0305|보습|수학중등A,수학중등B,영어고등A,영어고등B,영어중등A,영어중등B,영어초등A|254000
178|공감영어학원|인천광역시 연수구 먼우금로 190 , 402호 (연수동, 연수프라자)|032-822-0587|보습||
179|공감플러스학원|인천광역시 서구 원적로96번길 26 , 305호 (가좌동)||보습|고등수학,고등영어,중등수학,중등영어|202000
180|공감학원|인천광역시 부평구 마장로 265 , 5층(전체) (산곡동,오토텍빌딩)|032-505-3078|보습|고입(국어),고입(수학),고입(영어),대입(국어),대입(수학),대입(영어)|225000
181|공부하는아이들학원|인천광역시 남구 염창로 87 , 3층 일부 (주안동)|032-872-1162|보습|고등수학,고등영어,중등수학,중등연합특강(국어,사회,과학),중등영어,초등과학특강,초등수학,초등연합특강(국어,사회,과학),초등영어1,초등영어2,초등영어3|158000
182|과수원학원|인천광역시 부평구 부영로189번길 51 , 오남프라자 4층 405호,406호,407호 (산곡동)|032-507-5400|보습|고등단과(과학),고등단과(과학1),고등단과(과학2),고등단과(과학3),고등단과(국어),고등단과(수학1),고등단과(수학2),고등단과(수학3),고등단과(수학4),중등단과(과학1),중등단과(과학2),중등단과(수학),초등단과(수학)|245000
183|과학·수학전문가학원|인천광역시 부평구 원적로 407 ,  (3층) (산곡동)||보습|고등단과(과학1),고등단과(과학2),고등단과(수학1),고등단과(수학2),중등단과(과학),중등단과(수학),초등단과(수학)|254000
184|관교한신학원|인천광역시 남구 인하로352번길 11-12 , 관교한신휴플러스상가B동 3층 310호~312호 (주안동)|032-426-0997|보습|고등수학,고등영어,중등수학,중등영어A,중등영어B,초등수학,초등영어A,초등영어B|205000
185|관우학원|인천광역시 중구 인항로 34 , 3층, 306~307호 (신흥동3가,현대상가)|032-883-2612|보습|단과 고등수학,단과 고등영어,단과 중등수학,단과 중등영어,단과 초등과학,단과 초등수학,단과 초등영어,연합  초등보습|225000
186|광성학원|인천광역시 서구 서달로163번길 1 , 2층 일부 (석남동,인천상가)|032-573-0667|보습|고등단과(수학),고등단과(영어,수II),고등연합,중등단과(수학),중등연합|213000
187|광수학전문학원|인천광역시 남동구 논고개로 114 , 901호 (논현동)||보습|고등,고등문과,고등이과,중등,초등|310000
188|교성학원|인천광역시 연수구 먼우금로 282 , 206호,207호 (연수동, 태산상가동)|032-821-1253|보습|중등수학,중등영어,초등수학,초등영어|200000
189|교연지앤비학원|인천광역시 부평구 마장로 396 , 6층 전체 (청천동)|032-515-2030|보습|고등단과(수학),고등단과(영어),중등단과(수학),중등단과(영어),중등연합,초등단과(수학),초등단과(영어),초등연합|231000
190|교현학원|인천광역시 부평구 열우물로87번길 6 , 3층 전체 (십정동) |032-427-0063|보습|고등단과,고등영어,수학,중등단과,중등영어,수학,초등단과,초등영어,수학|247000
191|구공삼학원|인천광역시 남동구 논고개로 101 , 605호 (논현동, 아름다운타워)|032-434-0903|보습|과학(고등),과학(중등),수학(고등문과),수학(고등서술),수학(고등이과),수학(중등),영어(고등|331000
192|구백삼학원|인천광역시 남동구 논고개로 101 , 603호 (아름다운 타워) (논현동)|032-434-0903|보습|고등단과(과학),고등단과(국어),고등단과(서술수학),고등단과(수학문과),고등단과(수학이과),고등단과(영어),중등단과(과학),중등단과(수학)|328000
193|구세주수학전문학원|인천광역시 계양구 주부토로 469 ,  (4층) (작전동)|032-543-6063|보습|고등a단과,고등b단과,고등c단과,고등d단과,고등e단과,고등f단과,중등a단과,중등b단과,중등c단과,중등d단과|205000
194|구월로제타스톤영어학원|인천광역시 남동구 인하로 607 , 302호 (구월동, 모아프라자)||보습|영어A(초),영어B(초),영어C(중),영어D(고),중국어A(초)|194000
